H2                   200  6000  1000
 9.30974520E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.50311610E+04 -4.08101330E+01
 9.30974520E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.50311610E+04 -4.08101330E+01
RbCl(cr)             200   997  1000
 5.18435540E+00  6.16491434E-03 -1.17506139E-05  1.25152860E-08 -4.78271593E-12 -5.40837831E+04 -1.95032567E+01
 5.18435540E+00  6.16491434E-03 -1.17506139E-05  1.25152860E-08 -4.78271593E-12 -5.40837831E+04 -1.95032567E+01
RbCl(l)              997  6000  1000
 8.82794055E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.34500630E+04 -3.84580569E+01
 8.82794055E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.34500630E+04 -3.84580569E+01
P                    200  6000  1000
 2.80721555E+00 -5.30841988E-04  2.44543046E-07 -2.05708252E-11 -2.94546619E-16  3.71892748E+04  3.67764733E+00
 2.50004278E+00 -4.38968637E-07  1.58131741E-09 -2.33900457E-12  1.20510940E-15  3.73073754E+04  5.38414729E+00
PH                   300  5000  1000
 3.07454420E+00  1.16989470E-03 -3.03816540E-07  4.44363140E-11 -2.70009750E-15  2.74268316E+04  5.76804855E+00
 3.68034330E+00 -1.27560180E-03  2.59324420E-06 -8.43541070E-10 -1.72086090E-13  2.73339656E+04  2.91864125E+00
PH3                  300  5000  1000
 3.34487940E+00  6.57709410E-03 -2.63367550E-06  4.77446600E-10 -3.23543900E-14 -8.16176752E+02  3.95479626E+00
 3.15819350E+00  2.49414920E-03  9.02552530E-06 -1.02279040E-08  3.28342500E-12 -4.61237252E+02  6.23722486E+00 
PO                   300  5000  1000
 3.84279220E+00  7.23644560E-04 -2.89341990E-07  5.30135540E-11 -3.54953730E-15 -4.79945495E+03  4.55237741E+00
 3.96130800E+00 -2.12353990E-03  7.52012190E-06 -7.59509120E-09  2.56375910E-12 -4.69896895E+03  4.58369221E+00
P2                   300  5000  1000
 4.16117330E+00  3.96208000E-04 -1.55803390E-07  2.90934740E-11 -2.00424580E-15  1.59468693E+04  2.24109249E+00
 2.83911070E+00  4.82661930E-03 -5.49474880E-06  2.58005070E-09 -3.22364530E-13  1.62597073E+04  8.84241019E+00
PS                   200  6000  1000
 4.27308119E+00  3.63866675E-04 -1.81261136E-07  4.09756831E-11 -2.62110962E-15  1.79184362E+04  3.66383770E+00
 3.46869778E+00  4.49700703E-03 -8.42504553E-06  7.47110649E-09 -2.51772446E-12  1.80496656E+04  7.36113888E+00
PH2                  200  6000  1000
 3.21773792E+00  3.49542717E-03 -1.29980152E-06  2.17194645E-10 -1.32490322E-14  1.51316700E+04  6.15415960E+00
 4.16964428E+00 -2.45830485E-03  1.00971169E-05 -8.78319734E-09  2.59205016E-12  1.50866950E+04  2.18270208E+00
P4O6                 200  6000  1000
 2.32308389E+01  4.95453086E-03 -1.95673327E-06  3.35858291E-10 -2.09647631E-14 -2.01421329E+05 -9.36024198E+01
-4.44227272E+00  1.21715322E-01 -1.99631063E-04  1.56542691E-07 -4.76411471E-11 -1.95764841E+05  3.94691382E+01
O                    200  6000  1000
 2.54363697E+00 -2.73162486E-05 -4.19029520E-09  4.95481845E-12 -4.79553694E-16  2.92260120E+04  4.92229457E+00
 3.16826710E+00 -3.27931884E-03  6.64306396E-06 -6.12806624E-09  2.11265971E-12  2.91222592E+04  2.05193346E+00
H3PO4(l)             315  1000  1000
 6.63693940e+00  3.62595728e-02 -4.94737774e-08  3.39032592e-11 -6.46086245e-15 -1.56548562e+05 -3.04892425e+01
 6.63693940e+00  3.62595728e-02 -4.94737774e-08  3.39032592e-11 -6.46086245e-15 -1.56548562e+05 -3.04892425e+01
H3PO4(cr)            200   315  1000
 1.38936959e+00  3.96860255e-02 -4.85673649e-06 -1.32156802e-09  2.18367612e-13 -1.56620257e+05 -6.22603877e+00
 1.38936959e+00  3.96860255e-02 -4.85673649e-06 -1.32156802e-09  2.18367612e-13 -1.56620257e+05 -6.22603877e+00
C(gr)                200  2000  1000
 1.45571829E+00  1.71702216E-03 -6.97562786E-07  1.35277032E-10 -9.67590652E-15 -6.95138814E+02 -8.52583033E+00
-3.10872072E-01  4.40353686E-03  1.90394118E-06 -6.38546966E-09  2.98964248E-12 -1.08650794E+02  1.11382953E+00
Si(cr)               200  1690  1000
 1.75547382E+00  3.17285497E-03 -2.78236402E-06  1.26458065E-09 -2.17128464E-13 -6.28657363E+02 -8.55341177E+00
-1.29176912E-01  1.47203139E-02 -2.76510160E-05  2.41878251E-08 -7.93452912E-12 -4.15516417E+02 -3.59570008E-01
Mg(cr)               298   923  1000
 1.47884944E+00  9.27430526E-03 -1.95050788E-05  1.98215527E-08 -7.04927374E-12 -7.16649299E+02 -6.57222696E+00
 1.47884944E+00  9.27430526E-03 -1.95050788E-05  1.98215527E-08 -7.04927374E-12 -7.16649299E+02 -6.57222696E+00
Al(cr)               200   933  1000
 1.01040191E+00  1.20769743E-02 -2.62083556E-05  2.64282413E-08 -9.01916513E-12 -6.54454196E+02 -5.00471254E+00
 1.01040191E+00  1.20769743E-02 -2.62083556E-05  2.64282413E-08 -9.01916513E-12 -6.54454196E+02 -5.00471254E+00
Li(cr)               200   453  1000
 6.10909942E-01  1.41041217E-02 -1.74958170E-05 -3.33741023E-08  7.76629665E-11 -6.25121208E+02 -3.26449947E+00
 6.10909942E-01  1.41041217E-02 -1.74958170E-05 -3.33741023E-08  7.76629665E-11 -6.25121208E+02 -3.26449947E+00
Cs(cr)               100   301  1000
 3.31157194E+00 -9.67974793E-03  1.19926576E-04 -5.20608084E-07  8.33415927E-10 -9.80844435E+02 -8.10866871E+00
 3.31157194E+00 -9.67974793E-03  1.19926576E-04 -5.20608084E-07  8.33415927E-10 -9.80844435E+02 -8.10866871E+00
P(cr)                195   317  1000
 8.02469681E-01  1.85779347E-02 -8.34080748E-05  2.11104876E-07 -2.09658894E-10 -6.46362570E+02 -2.91281027E+00
 8.02469681E-01  1.85779347E-02 -8.34080748E-05  2.11104876E-07 -2.09658894E-10 -6.46362570E+02 -2.91281027E+00
